uri,cid,author_did,author_handle,text,created_at,reply_count,repost_count,like_count,indexed_at
at://did:plc:v7gu6f7ljg7ghc6vh2gzobke/app.bsky.feed.post/3kzos75xgzg2r,bafyreib3d3q2ex3ap65vy26g3rmzd7quxrkl3op3yuuyhs32hjuteanjni,did:plc:v7gu6f7ljg7ghc6vh2gzobke,ellenforget.bsky.social,"Question for #AcademicSky and, specifically, #DH #DigitalHumanities folks. I'm having a bit of trouble with Transkribus. I'd love to talk it through with someone who has used Transkribus to train models. Please DM or reply if you can help!",2024-08-14T15:04:16.936Z,0,0,0,2024-08-14T15:04:16.936Z
at://did:plc:jk5zslfpocrra5t5oynrghdn/app.bsky.feed.post/3kzocg2au7227,bafyreic5zn7wkoawp4qaqes4alv6x4fxvuxu6qkga4ndd4tqyecmgjql6i,did:plc:jk5zslfpocrra5t5oynrghdn,pbellarthist.bsky.social,Out now! Debates on #digitalhumanities - chapter with @zentralwerkstatt.org,2024-08-14T10:21:48.236Z,0,0,0,2024-08-14T10:21:48.236Z
at://did:plc:rusidogkpj4rupvjizuphdak/app.bsky.feed.post/3kzlmbe7jbu2o,bafyreigxr5ul6m7kjcx4s32f2repqtbt4rftikhvxokk44qkdwkdrsyi3m,did:plc:rusidogkpj4rupvjizuphdak,juliajbeine.bsky.social,"Meine Arbeit zum #servuscallidus im europäischen Theater ist nun in der Druckerei und wird ab dem 07.10. bei V+R erhältlich sein: tinyurl.com/4k7y8s3w

#ClassicalReception #ClassicalReceptionStudies #RomanDrama #RomanComedy #DH #DigitalHumanities #NetworkAnalysis #DraCor
#PhDone @ruhr-uni-bochum.de",2024-08-13T08:40:07.935Z,0,0,0,2024-08-13T08:40:07.935Z
at://did:plc:jf4udtyuylqocyyrqdwqoxuf/app.bsky.feed.post/3kzjv7suaji2q,bafyreiavxv4gigtpje26thggpuln7xyr6frdl772v5k2gky5oycrthogxu,did:plc:jf4udtyuylqocyyrqdwqoxuf,byrdnick.com,"This 2024 virtual Medical Humanities Conference is calling for abstracts (due September).

Learn more about the conference on Friday, October 25th: wmich.edu/medicalhuman...

#CallForAbstracts #Conference #VirtualConference #Bioethics #PhilosophyOfMedicine #DigitalHumanities",2024-08-12T16:15:01.505Z,0,0,0,2024-08-12T16:15:01.505Z
at://did:plc:463qoqnitshbwpu3q4uklmli/app.bsky.feed.post/3kzjuzw2elz2o,bafyreibm6qlexdgsopw5ysoxsgs36o55ylt7gfpqqhxetwx5isf6aes7yq,did:plc:463qoqnitshbwpu3q4uklmli,plach.bsky.social,"I should stay away from campus more. After a long absence, I returned to a #DigitalHumanities Center that shows almost no signs of the summer flood. And the upgrades we requested in spring (install exhibit railing, redo a small instruction room, upgrade our lights) are either done or in process! 🤩",2024-08-12T16:11:43.572Z,0,0,0,2024-08-12T16:11:43.572Z
at://did:plc:yga45uwhxmihpz4i3du7h7cc/app.bsky.feed.post/3kzjmldpwhw2j,bafyreiaespvxalmqi6z4lmpkkduaectbrwk5zgk34nwajlpr7bmoupeunm,did:plc:yga45uwhxmihpz4i3du7h7cc,ldml.bsky.social,"Did you catch our latest post? A behind-the-scenes look at what a #digital #memory lab actually does!

reframe.sussex.ac.uk/digitalholoc...

#DigitalHumanities #DH #DigiMem #DigitalHeritage #HolocaustStudies #HolocaustMemory #HolocaustEducation",2024-08-12T13:40:24.310Z,0,0,0,2024-08-12T13:40:24.310Z
at://did:plc:xuk3ux7osd5zsbzc2ccxx7gw/app.bsky.feed.post/3kzhjceoicu2a,bafyreiggq2dksmyon2uhr4gfib3mcutng3em7olgmigvbri2xug6utuogq,did:plc:xuk3ux7osd5zsbzc2ccxx7gw,csgreer.bsky.social,Lots of gephi play time today for the Math Humanists workshop #DH #digitalhumanities,2024-08-11T17:36:47.559Z,0,0,0,2024-08-11T17:36:23.914Z
at://did:plc:xuk3ux7osd5zsbzc2ccxx7gw/app.bsky.feed.post/3kzeq4ybq7t2t,bafyreier3fywbof4lvfa7hqkndoztshnhpngy7jq5bkbtdws5uv7thpljy,did:plc:xuk3ux7osd5zsbzc2ccxx7gw,csgreer.bsky.social,Physically creating networks for the Math Humanists workshop #digitalhumanities,2024-08-10T15:01:04.139Z,0,0,0,2024-08-10T15:00:40.011Z
at://did:plc:rusidogkpj4rupvjizuphdak/app.bsky.feed.post/3kzcgf2gb7e2z,bafyreicuiu2bo4u5ssq4dar2w2xjsf6rqa3yzefsduzgcpelubat6lboqy,did:plc:rusidogkpj4rupvjizuphdak,juliajbeine.bsky.social,"You can now find the slides from our #DH2024 talk on character typology in #RomanComedy here: doi.org/10.5281/zeno...
(with @umblaetterer.bsky.social and @viktor.im).

#DraCor #DH #DigitalHumanities #Classics",2024-08-09T17:00:52.695Z,0,0,0,2024-08-09T17:00:52.695Z
at://did:plc:brtq6623abixaknkmf54jszd/app.bsky.feed.post/3kzc6bdzx5b2o,bafyreidv4hvop6p3evldr4w4omfggm2qsla55vc2h5ampurlmngfwbc5qi,did:plc:brtq6623abixaknkmf54jszd,umblaetterer.bsky.social,"In a few minutes, @juliajbeine.bsky.social will present our #DH2024 talk:

""Just the Type: Analysing Character Typology in Roman Comedy with RomDraCor""

Roman #DraCor:
dracor.org/rom

(adapted from Perseus Digital Library, enhancements documented here: github.com/dracor-org/r...)

#DigitalHumanities",2024-08-09T14:35:38.674Z,0,0,0,2024-08-09T14:35:38.674Z
at://did:plc:2ocpvkq5gioh4kf7p57wjxyo/app.bsky.feed.post/3kzc4e3j7xw2r,bafyreibbkxiyss6q3nxk7xivg2wfyvuuo3vru4zycvaaaeteyptppqn7oy,did:plc:2ocpvkq5gioh4kf7p57wjxyo,bho.bsky.social,"Thread, on the people actually doing the work supporting the infastructure:

#DigitalHumanities",2024-08-09T14:01:23.089Z,0,0,0,2024-08-09T14:01:23.089Z
at://did:plc:za3uvrirqrawm4ofnamouvv3/app.bsky.feed.post/3kzaepjzzeg2f,bafyreibovdnrqn6zbjo7kcxe75bkfibdddkvsgcpyuhh7v5ssmjbhwqarq,did:plc:za3uvrirqrawm4ofnamouvv3,textundblog.bsky.social,"Digital Stylistics in Romance Studies and Beyond
Hrsg: Robert Hesselbach, José Calvo Tello, Ulrike Henny-Krahmer, Christof Schöch & Daniel Schlör
Dig.Stilistik: Literaturwiss., Linguistik, #DigitalHumanities & Computational Lit. Studies
heiup.uni-heidelberg.de/catalog/book...
#Romanistik #OpenAccess",2024-08-08T21:25:37.932Z,0,0,0,2024-08-08T21:25:37.932Z
at://did:plc:sdnrxf3wcurlzyoix4qvxitq/app.bsky.feed.post/3kz7ji7lbrt2d,bafyreih3ale47wo7vtf3vpdyckglooobhzfwwjsxmrrhek3zxxbf4vvkti,did:plc:sdnrxf3wcurlzyoix4qvxitq,performant.bsky.social,"Great session at #dh2024 on #AI in the #digitalhumanities. Among the takeaways; even if US law doesn't (yet) regulate the use of AI in research and teaching contexts, EU law will, very thoughtfully, in very specific terms, and very soon.",2024-08-08T13:18:21.093Z,0,0,0,2024-08-08T13:18:21.093Z
at://did:plc:ls3hisw3ii7dzahynxhakiuw/app.bsky.feed.post/3kz6vt4ql432u,bafyreift4jopfueenb7wjtcu2er6h6ot5tsbb3uwqol5disdo2u7esvyyy,did:plc:ls3hisw3ii7dzahynxhakiuw,juedstudien.bsky.social,"#CfA | Research Fellow in #DigitalHumanities and Holocaust Memory  at the School of Media, Arts and Humanities at the University of Sussex.
#HolocaustStudies 
Deadline: September 6, 2024. Details: www.jewishstudies.de/de/nachricht...",2024-08-08T07:26:33.052Z,0,0,0,2024-08-08T07:26:33.052Z
at://did:plc:yga45uwhxmihpz4i3du7h7cc/app.bsky.feed.post/3kz6qgj44222a,bafyreihx7mtdgx74abtbwm73v7alpp6hggkrruia6ore7ga566h2zhj66y,did:plc:yga45uwhxmihpz4i3du7h7cc,ldml.bsky.social,"HELLO BLUE SKY! 
We've come to join the conversation over here. 

For our first post, we go behind-the-scenes at the new Landecker Digital Memory Lab. Curious about what we do? Read on!

tinyurl.com/y66yypat

#HolocaustMemory #MemoryStudies #DigitalHumanities 

@alfredlandecker.bsky.social",2024-08-08T05:50:00.034Z,0,0,0,2024-08-08T05:50:00.034Z
at://did:plc:463qoqnitshbwpu3q4uklmli/app.bsky.feed.post/3kz5lsngznk2g,bafyreigwsz25q5ptw3qqt2m3yn4qra46lqdycpmwqaiihmukkef7esa5yq,did:plc:463qoqnitshbwpu3q4uklmli,plach.bsky.social,"Listening to these talks reminds me of one of my favorite soap boxes: Library based #DigitalHumanities Centers, and the library workers who run them, should be thought of as partners of—rather than in service to—faculty and students. There’s a rich body of literature on this point. #DH2024",2024-08-07T18:54:39.130Z,0,0,0,2024-08-07T18:54:39.130Z
at://did:plc:fbalxtpmjbcedfqifgw3zphc/app.bsky.feed.post/3kz5jeicd5252,bafyreidz2bxft2unwk3ovvslbiuav5qggblkqcgsqsoqwicxjjaeymlmoy,did:plc:fbalxtpmjbcedfqifgw3zphc,M-K-Schumacher.fedihum.org.ap.brid.gy,"Today, I pause my holiday for a short presentation at #DH2024. Together with Marie Flüh, I will talk about the question „How deep is the gap? Analyzing the gender divide in the German literary canon“. Very much looking forward to it! #DigitalHumanities",2024-08-07T18:10:48.000Z,0,0,0,2024-08-07T18:10:48.000Z
at://did:plc:3z3ik7xxyplwb7jysoxpjaub/app.bsky.feed.post/3kz5clitr6s2x,bafyreidhxqh7y36p3zglb2a32ulvzxdmzhdukoykz5x2arjjb56mjcb3qy,did:plc:3z3ik7xxyplwb7jysoxpjaub,uvichcmc.bsky.social,"Endings Principle of the Month:

3.1 Relentless validation: all processing includes validation/linting of all inputs and outputs

Need a little more validation in your #DigitalHumanities life? Check out endings.uvic.ca/principles.h...",2024-08-07T16:09:39.693Z,0,0,0,2024-08-07T16:09:36.110Z
at://did:plc:fag4lawwg7ubezwwvk2xlw7o/app.bsky.feed.post/3kz4qei5fa22x,bafyreicny2csw5ngq6u3uphfvmhz2ij5adpql76zezmzvmmzqj4lyxrgl4,did:plc:fag4lawwg7ubezwwvk2xlw7o,palaeofuturist.bsky.social,forgot hashtags… #DigitalHumanities #LinkedOpenData #LinkedPasts #DigitalClassics #DigitalHistory #LOD #LP10 #PelagiosNetwork #Archaeology,2024-08-07T10:43:32.390Z,0,0,0,2024-08-07T10:43:32.390Z
at://did:plc:sdnrxf3wcurlzyoix4qvxitq/app.bsky.feed.post/3kz2hldggcc2z,bafyreiepaaikfek3sm6tw3uukbu2n32w54adxuqsdstkqgpalp7mrke6vi,did:plc:sdnrxf3wcurlzyoix4qvxitq,performant.bsky.social,We're proud to support the #DigitalHumanities community and #DH2024 !,2024-08-06T13:00:59.548Z,0,0,0,2024-08-06T13:00:59.548Z
at://did:plc:jlwg5ybie6u6ahfr2xfhoxk7/app.bsky.feed.post/3kyxq76443q2h,bafyreicwxrwf6ukhqyj64xz7rrl7l46jougy2hdhxlfedenpldkrtimn4u,did:plc:jlwg5ybie6u6ahfr2xfhoxk7,dhssfau.bsky.social,"We are hiring 🤩 Join us at the DHSS as a full professor of Digital Humanities with a focus on Images and Objects! Application deadline: September 29, 2024. More information: fau.eu/people/worki... 
@unifau.bsky.social #DigitalHumanities

Please share widely!",2024-08-05T10:57:15.576Z,0,0,0,2024-08-05T10:57:15.576Z
at://did:plc:ey2zyxibayrjphbw4yxw7wiy/app.bsky.feed.post/3kywa43hkso2q,bafyreia2oc7oeabdyedf5pe4ced5yxukhsn7ux2auxqtaz7kd475bknmc4,did:plc:ey2zyxibayrjphbw4yxw7wiy,harald-klinke.de,"
Is there a good source to quote for using techniques like pan and zoom (Ken Burns effect) to examine image clusters? Who has already written about this?

#DigitalHumanities #VisualAnalytics #DataVisualization #KenBurnsEffect #CulturalAnalytics #DataScience #DigitalCulture",2024-08-04T20:36:32.473Z,0,0,0,2024-08-04T20:36:32.473Z
at://did:plc:tpexszkc2pgygqwqhkbq7eaw/app.bsky.feed.post/3kyw7qo7rx7a2,bafyreibr5u37aefe764d5clg5vyprjlc6xpl5giyxzazl2wy2sz32b5d4u,did:plc:tpexszkc2pgygqwqhkbq7eaw,HxxxKxxx.det.social.ap.brid.gy,"Asking for help:
Is there a good source to quote for using techniques like pan and zoom (Ken Burns effect) to examine image clusters? Who has already written about this?

#DigitalHumanities #VisualAnalytics #DataVisualization #KenBurnsEffect #ImageAnalysis #CulturalAnalytics #DataScience […]",2024-08-04T20:30:06.000Z,0,0,0,2024-08-04T20:30:06.000Z
at://did:plc:c6xowpuoehf6ovuu2h2juu6h/app.bsky.feed.post/3kyrfscrlbx2x,bafyreigrk3selt4jz7euj7u2auw7rkpei3csbozhcxhffc6dsgwcw3vy4y,did:plc:c6xowpuoehf6ovuu2h2juu6h,ctschroeder.bsky.social,Am I the only person getting repeated emails telling me I have been assigned zero abstracts to review for ACH and to be sure to complete my reviews of those zero abstracts on time? #digitalhumanities,2024-08-02T22:35:08.622Z,0,0,0,2024-08-02T22:35:08.622Z
at://did:plc:ht26wjnqroymxkwttrg7kqn4/app.bsky.feed.post/3kyqisq2jw52a,bafyreigxjkpof575wwldf74ccaiz4rnwbnwvrn4axm6h6j6jckykgipm3m,did:plc:ht26wjnqroymxkwttrg7kqn4,jamesosullivan.bsky.social,"UCC wishes to appoint a lecturer in #DigitalHumanities for an anticipated duration of 12 months to provide secondment cover for an existing staff member.

For details of the post, see ore.ucc.ie (Job ID 078871)

It is essential that the successful candidate is in post by September 2024.",2024-08-02T13:56:24.015Z,0,0,0,2024-08-02T13:56:24.015Z
at://did:plc:omnnncy3otfqrwjkob43dzaf/app.bsky.feed.post/3kyoc5qd7u22o,bafyreicgkhxwt3vpcp6zyevthga2lcapbtbqoxbn2myscatgl6ei4apbdm,did:plc:omnnncy3otfqrwjkob43dzaf,h-net-humanities.bsky.social,"H-Net Spaces is a new initiative for scholars interested in building open access digital projects. Support H-Net and become a partner in innovation! networks.h-net.org/group/discus...
#edusky #academicsky #DigitalHumanities #openaccess #nonprofit",2024-08-01T16:51:57.745Z,0,0,0,2024-08-01T16:51:57.745Z
at://did:plc:g3cmoouakob6cfb36wkbhekw/app.bsky.feed.post/3kynwln2tvs2b,bafyreifhctx6iebgniapcuoqqkcrkjffhkeqoiv45ahkv2gphx6r55usky,did:plc:g3cmoouakob6cfb36wkbhekw,miaout.bsky.social,"Who's at the Digital Humanities 2024 conference in Arlington next week? dh2024.adho.org

I'm presenting / chairing on Tuesday, Thursday and Friday which means lots of time on Wednesday and Friday where I'll have to choose between too many interesting sounding sessions

#DH2024 #DigitalHumanities",2024-08-01T13:24:58.916Z,0,0,0,2024-08-01T13:24:58.916Z
at://did:plc:4tuyd57yit63n32dc7uxythm/app.bsky.feed.post/3kynjb42kvt2b,bafyreidlryadepx4djlsbtq2dzffoimzvyrxelqh6ugci6tlxd25gai5ku,did:plc:4tuyd57yit63n32dc7uxythm,mkschumacher.bsky.social,Es war ein buntes und sehr inspirierendes Semester in unserem offenen MA-Kolloquium. In stets wechselnder Runde haben wir die unterschiedlichsten Themen der #DigitalHumanities heiß diskutiert. Einige persönliche Einblicke findet ihr nun auf unserer Webseite 👇🏻 www.ilw.uni-stuttgart.de/institut/akt...,2024-08-01T09:26:26.654Z,0,0,0,2024-08-01T09:26:26.654Z
at://did:plc:fbalxtpmjbcedfqifgw3zphc/app.bsky.feed.post/3kynj376yjgv2,bafyreihgdaxj2ohnld43rv6r455wwdq3l6hvkqfli2lvftp4mdptcqmwla,did:plc:fbalxtpmjbcedfqifgw3zphc,M-K-Schumacher.fedihum.org.ap.brid.gy,"Es war ein buntes und sehr inspirierendes Semester in unserem offenen MA-Kolloquium. In stets wechselnder Runde haben wir die unterschiedlichsten Themen der #DigitalHumanities heiß diskutiert. Einige persönliche Einblicke findet ihr nun auf unserer Webseite 👇🏻 […] 

[Original post on fedihum.org]",2024-08-01T09:23:01.000Z,0,0,0,2024-08-01T09:23:01.000Z
at://did:plc:sikb7awvbhsw2suaq7jkthrl/app.bsky.feed.post/3kynhtu7afh24,bafyreigpwtrdbpjsaathctd36fb2ai4njsubbwxydkzx7vfpz3mnfdwkiy,did:plc:sikb7awvbhsw2suaq7jkthrl,mtoiv.bsky.social,"googling ""google advanced search"" to find where they've hidden google advanced search #digitalhumanities",2024-08-01T09:01:07.718Z,0,0,0,2024-08-01T09:01:07.718Z
at://did:plc:dnxy3aaihudlwvgwp22nc5gh/app.bsky.feed.post/3kyklb2y5sm2n,bafyreiazwkqcce7d64skp2td3pnruvsd7xnvbzbyr3zrbm4tnzdzt3gxwq,did:plc:dnxy3aaihudlwvgwp22nc5gh,haeferlkaffee.bsky.social,"Digitalisierung von (Museums-)Objekten nicht um ihrer selbst willen, sondern es braucht Fragen, die man damit beantworten möchte, und Konzepte, um sie einzubinden.

Welchen Mehrwert haben Digitalisate von Ausstellungsobjekten? valuepast.hypotheses.org/1438

#DH #DigitalHumanities #DigitalArchaeology",2024-07-31T05:24:13.983Z,0,0,0,2024-07-31T05:24:13.983Z
at://did:plc:mz7b3mvwi6ybv76bkuhi75qm/app.bsky.feed.post/3kyiuh2hhlo23,bafyreidjim6iwo7uw47h6t6pqnyh7kud4r22clcsr5xwhyysnekdavsiti,did:plc:mz7b3mvwi6ybv76bkuhi75qm,wjbmattingly.bsky.social,"Did you know that there is a dataset of nearly 200,000 lines of transcribed medieval manuscripts? It's on HuggingFace and it's called CATMuS. It's also a model for best practices. You can check it out here 👇

huggingface.co/datasets/CAT...

#Medieval #DH #DigitalHumanities #MachineLearning",2024-07-30T13:03:19.232Z,0,0,0,2024-07-30T13:03:19.232Z
at://did:plc:omnnncy3otfqrwjkob43dzaf/app.bsky.feed.post/3kygze5tv4m2z,bafyreigporkvurknzhyxyhe5qfrygwfayf63y3il27cyxyiwhgd2hdlts4,did:plc:omnnncy3otfqrwjkob43dzaf,h-net-humanities.bsky.social,Our networks allow scholars and students to collaboratively produce knowledge and engage in moderated intellectual exchanges. Consider becoming a recurring donor today to preserve and grow our network communities! #edusky #openaccess #digitalhumanities #academicsky networks.h-net.org/support-h-net,2024-07-29T19:25:51.413Z,0,0,0,2024-07-29T19:25:51.413Z
at://did:plc:tnlxdvzunjluk5dzocqaqea7/app.bsky.feed.post/3kyfrenktwx2u,bafyreicgob3d4nww7mkdxtclwnd6cfrsnuqlx4glhm42qpq5ccd3cxapce,did:plc:tnlxdvzunjluk5dzocqaqea7,dighistberlin.bsky.social,"Erfolgreiche Bewerber:innen erhalten bis zu 400€ für die Teilnahme an #DigitalHistory #DigitalHumanities Veranstaltungen! 👏 

Einzige Gegenleistung: Ein Blogartikel o.ä., der Eure Erfahrungen auf der Veranstaltung reflektiert. 

Zur Ausschreibung 👉 dhistory.hypotheses.... 
@vhdonline #DH #DHd
2/2",2024-07-29T07:30:16.000Z,0,0,0,2024-07-29T07:30:16.000Z
at://did:plc:tnlxdvzunjluk5dzocqaqea7/app.bsky.feed.post/3kyfregphhg2p,bafyreigyphz76lrsfqs74b6sw2nj2p7dd74l5ks7h3p6cy5or6p7oawkby,did:plc:tnlxdvzunjluk5dzocqaqea7,dighistberlin.bsky.social,"🥁Call for Application 🥁 

Masterstudent:in, Absolvent:in, Doktorand:in der #DigitalHistory oder anderer historischer #DigitalHumanities ?👀 

Dann bewirb Dich bis 25. August für einen der #NFDI4Memory Early Career Travel Grants! 

👉 dhistory.hypotheses.... 

#DH #Geschichte #NFDI @vhdonline

1/2",2024-07-29T07:30:06.000Z,0,0,0,2024-07-29T07:30:06.000Z
at://did:plc:ynscmdvkgfeblrbjmkwgqcvw/app.bsky.feed.post/3kyeuus6zwu2p,bafyreia6qoqzkzzfpgbnjobm6a6cdffi5cxfd4ebcbay27w72ze5pbiini,did:plc:ynscmdvkgfeblrbjmkwgqcvw,tynedaile.bsky.social,"A reminder about our next #digitalhumanities seminar. This Thursday, 1.00pm AEDT via Zoom! Details below:",2024-07-28T23:00:21.136Z,0,0,0,2024-07-28T23:00:21.136Z
at://did:plc:utnf3qeh2hxollm7qkf7yf4m/app.bsky.feed.post/3ky72trrt5323,bafyreifidl6fudwxnoowbezvqlngahyaw6cgoscoyky5mxydu3oq4yfiiq,did:plc:utnf3qeh2hxollm7qkf7yf4m,digitalorientalist.bsky.social,"🗃️ The summer edition of our newsletter is out now, subscribe to receive updates or view it online here:
us14.campaign-archive.com/home/?u=cd5d...

#digitalhumanities #humanities #history #linguistics #AI #coding",2024-07-26T15:31:11.844Z,0,0,0,2024-07-26T15:31:11.844Z
at://did:plc:fbalxtpmjbcedfqifgw3zphc/app.bsky.feed.post/3ky6eyi65gsz2,bafyreidgysko575ztmmqvnffjxugkfa2za2lurclacs4suxjrkdmhbh3r4,did:plc:fbalxtpmjbcedfqifgw3zphc,M-K-Schumacher.fedihum.org.ap.brid.gy,"Sagt mal, kann man irgendwo zentral Masterarbeiten der DH finden, die im Open Access publiziert wurden?

(ich weiß z.B. dass die TU Darmstadt eine Reihe dafür herausgibt, aber mir ist leider der Titel entfallen, vielleicht hat ihn jemand von euch parat?)

#DigitalHumanities #DH",2024-07-26T09:00:03.000Z,0,0,0,2024-07-26T09:00:03.000Z
at://did:plc:omnnncy3otfqrwjkob43dzaf/app.bsky.feed.post/3ky4waohhnb24,bafyreiens5izqlfw7mvjkfo3vupkor3ncmtudtzp2u24tndnsu2nfpdbzu,did:plc:omnnncy3otfqrwjkob43dzaf,h-net-humanities.bsky.social,"Interested in supporting H-Net? Learn more about current projects, our commitment to open access, and our impact on digital humanities here: networks.h-net.org/group/discus... #edusky #openaccess #digitalhumanities #academicsky #nonprofit",2024-07-25T19:03:36.037Z,0,0,0,2024-07-25T19:03:36.037Z
at://did:plc:rnohd2vfuo6a4ccyvh7dchhn/app.bsky.feed.post/3ky4gxme6lm2r,bafyreidqutuxxqzwcg2vgaehs5jh2jwut2lmkuifadtempuqyolf2xakle,did:plc:rnohd2vfuo6a4ccyvh7dchhn,cordeliabeattie.bsky.social,"This is one of four examples of children playing which features in Thornton's Books (three of which feature in more than one book). You will be able to search for these when we launch our 'events' search on our website. Watch this space!
🗃️ #DigitalHumanities #histchild",2024-07-25T14:30:05.572Z,0,0,0,2024-07-25T14:30:05.572Z
at://did:plc:njzctib45j6ijq4ejzbylr42/app.bsky.feed.post/3kxxfsfeq3y2c,bafyreicsimmpon433mqqvr2woszobnxgkch2k32zucubbwkgv7tjel2m3y,did:plc:njzctib45j6ijq4ejzbylr42,gei.bsky.social,Exciting #DigitalHumanities projects on historical network analysis and the importance of collection literacy as an addition to the much-discussed data literacy www.hsozkult.de/conferencere... @hsozkult.bsky.social; @dh-researchhub.bsky.social,2024-07-23T14:25:58.050Z,0,0,0,2024-07-23T14:25:58.050Z
at://did:plc:s5vzpd7svwlgz7lpgu2e3kyp/app.bsky.feed.post/3kxvha7eb3p22,bafyreifsp7cadub74bcfjwqlbbwlf7a5tswpg7mnyqlxwnm3h7yhitdzje,did:plc:s5vzpd7svwlgz7lpgu2e3kyp,pbinkley.code4lib.social.ap.brid.gy,"If you need a letter-size poster to represent the idea that digital scholarship isn't just a newfangled trendy trend, there's this now #DigitalScholarship #DigitalHumanities #RobertCBinkley https://archive.org/details/rcb-poster-2",2024-07-22T19:45:56.000Z,0,0,0,2024-07-22T19:45:56.000Z
at://did:plc:hkxego77trzxsuvjuscswyfv/app.bsky.feed.post/3kxvdcfmu6a2k,bafyreiaavd5xjehmdrxzhopruw5eihgakuhn67s74crt6xals2jpsdzcue,did:plc:hkxego77trzxsuvjuscswyfv,megsmith.bsky.social,"I'm doing some lit review for a grant app, and I always enjoy returning to this piece by Lara Putnam on the impacts of digitization and digital discovery for historians. Lots of good parallels for thinking through the emerging possibilities and growing consequences of LLMs.  #DigitalHumanities",2024-07-22T18:35:54.257Z,0,0,0,2024-07-22T18:35:54.257Z
at://did:plc:opxh7uoiukcs4ggfmy2jy4eh/app.bsky.feed.post/3kxud4sxghn2y,bafyreicrvfi3ktpb5cr5uepasjxcs6km3rqhpx6x2rk6k6kib77fhh7pji,did:plc:opxh7uoiukcs4ggfmy2jy4eh,jdighist.bsky.social,"🗺️ Dive into ""Super-Vision,"" a project mapping @EPFL's history via 8000 theses using AI and information design. Explore the fascinating intersection of art, science, and technology in academic advising. #DataVisualization #EPFL #DigitalHumanities",2024-07-22T09:00:07.000Z,0,0,0,2024-07-22T09:00:07.000Z
at://did:plc:ab5roz6jauch2eeuhgjncbjw/app.bsky.feed.post/3kxr5z6jebt2a,bafyreigsuqbuecgr5qhfmbayavyjcqkblyc373ek7vs3qhfmlslodwy5wu,did:plc:ab5roz6jauch2eeuhgjncbjw,drpda.bsky.social,"I've finally finished a #DigitalHumanities project, 6 years after I started it, with multiple passes through the data, i's dotted & t's crossed!

My dataset of the locations of the market within English market towns from a list of 1813 is now available on KCommons: doi.org/10.17613/em7....",2024-07-21T02:50:37.516Z,0,0,0,2024-07-21T02:50:37.516Z
at://did:plc:mvsj7wwyvl4fegc3cozmlfut/app.bsky.feed.post/3kxmamgfuca2x,bafyreihfhpllohz4nroscjzpjuwxl6jrxvmj7ynnnpsx6efpeq644c3ibe,did:plc:mvsj7wwyvl4fegc3cozmlfut,lorehouse.bsky.social,This is SUCH a good video about linked open data and people in #digitalhumanities need to know this stuff #dh,2024-07-19T03:53:51.933Z,0,0,0,2024-07-19T03:53:51.933Z
at://did:plc:qxdalnkk6ck6s6ejkmfbw5um/app.bsky.feed.post/3kxkmvj44yb2m,bafyreiadzckczfrvcwekua7w4ipoiu2tu4kofdtw56sh6gwyv36zyvqn3q,did:plc:qxdalnkk6ck6s6ejkmfbw5um,leaderannephd.bsky.social,"Thrilled to be part of the #DigitalHumanities project Florence Illuminated at #UChicago and grateful for #NEH support. Read all about it at:
humanities.uchicago.edu/articles/202...",2024-07-18T12:28:20.899Z,0,0,0,2024-07-18T12:28:20.899Z
at://did:plc:qz2ehgxtk6mtwltwtdsltujr/app.bsky.feed.post/3kxk3b6l2qbb2,bafyreidgnfgri4mlhqxgyjcmnbbxvn6vd26bv677q33txzosxa2rkxhqqy,did:plc:qz2ehgxtk6mtwltwtdsltujr,felwert.fedihum.org.ap.brid.gy,"Today is the last day of the workshop “By the Tongue of the Heart: Role and Development of Metaphors in Sufi Literature“ in the context of @sfb1475. The program starts with a session on #DigitalHumanities and the analysis of #Metaphor in #Persian and #Arabic […] 

[Original post on fedihum.org]",2024-07-18T07:12:38.000Z,0,0,0,2024-07-18T07:12:38.000Z
at://did:plc:gra6edkadm2lt737lam5mlf7/app.bsky.feed.post/3kxizl3nxqr2j,bafyreigxmgi3jy7ur33yjn7hsyyuwzr753ntlvukgjvysboyptxo5mfg3e,did:plc:gra6edkadm2lt737lam5mlf7,glienkestephan.bsky.social,#digitalhumanities #academicchatter #academia #language #linguistics,2024-07-17T21:09:50.402Z,0,0,0,2024-07-17T21:09:50.402Z
at://did:plc:hkxego77trzxsuvjuscswyfv/app.bsky.feed.post/3kxgkxikqld2i,bafyreiec6k6oobm6vcynou7mpih7gcnglanilu4f4mf4id2w4hnzxky4v4,did:plc:hkxego77trzxsuvjuscswyfv,megsmith.bsky.social,"Anyone know if the Journal of Digital and Media Literacy articles are up anywhere? Their website appears to have been ""under construction"" since Fall 2017. #DigitalHumanities #NewMedia #DigitalLiteracy",2024-07-16T21:43:03.499Z,0,0,0,2024-07-16T21:43:02.711Z
